,Unnamed: 0,Unnamed: 0.1,estado,municipio,aptos,comparecimento,comparecimento_percentual(%),abstencao,abstencao_percentual(%),comparecimento_deficiencia,abstencao_deficiencia,eleitores_deficiencia,eleitores_deficiencia_percentual(%),eleitorado_feminino,eleitorado_feminino_percentual(%),eleitorado_masculino,eleitorado_masculino_percentual(%),analfabeto,le_escreve,fundamental_incompleto,fundamental_completo,medio_incompleto,medio_completo,superior_incompleto,superior_completo,analfabeto_percentual(%),le_escreve_percentual(%),fundamental_incompleto_percentual(%),fundamental_completo_percentual(%),medio_incompleto_percentual(%),medio_completo_percentual(%),superior_incompleto_percentual(%),superior_completo_percentual(%),analfabeto_masculino,le_escreve_masculino,fundamental_incompleto_masculino,fundamental_completo_masculino,medio_incompleto_masculino,medio_completo_masculino,superior_incompleto_masculino,superior_completo_masculino,analfabeto_masculino_percentual(%),le_escreve_masculino_percentual(%),fundamental_incompleto_masculino_percentual(%),fundamental_completo_masculino_percentual(%),medio_incompleto_masculino_percentual(%),medio_completo_masculino_percentual(%),superior_incompleto_masculino_percentual(%),superior_completo_masculino_percentual(%),analfabeto_feminino,le_escreve_feminino,fundamental_incompleto_feminino,fundamental_completo_feminino,medio_incompleto_feminino,medio_completo_feminino,superior_incompleto_feminino,superior_completo_feminino,analfabeto_feminino_percentual(%),le_escreve_feminino_percentual(%),fundamental_incompleto_feminino_percentual(%),fundamental_completo_feminino_percentual(%),medio_incompleto_feminino_percentual(%),medio_completo_feminino_percentual(%),superior_incompleto_feminino_percentual(%),superior_completo_feminino_percentual(%),16_anos,17_anos,18_anos,19_anos,20_anos,21_24_anos,25_29_anos,30_34_anos,35_39_anos,40_44_anos,45_49_anos,50_54_anos,55_59_anos,60_64_anos,65_69_anos,70_74_anos,75_79_anos,80_84_anos,85_89_anos,90_94_anos,95_99_anos,100_anos,16_anos_percentual(%),17_anos_percentual(%),18_anos_percentual(%),19_anos_percentual(%),20_anos_percentual(%),21_24_anos_percentual(%),25_29_anos_percentual(%),30_34_anos_percentual(%),35_39_anos_percentual(%),40_44_anos_percentual(%),45_49_anos_percentual(%),50_54_anos_percentual(%),55_59_anos_percentual(%),60_64_anos_percentual(%),65_69_anos_percentual(%),70_74_anos_percentual(%),75_79_anos_percentual(%),80_84_anos_percentual(%),85_89_anos_percentual(%),90_94_anos_percentual(%),95_99_anos_percentual(%),100_anos_percentual(%),16_anos_masculino,17_anos_masculino,18_anos_masculino,19_anos_masculino,20_anos_masculino,21_24_anos_masculino,25_29_anos_masculino,30_34_anos_masculino,35_39_anos_masculino,40_44_anos_masculino,45_49_anos_masculino,50_54_anos_masculino,55_59_anos_masculino,60_64_anos_masculino,65_69_anos_masculino,70_74_anos_masculino,75_79_anos_masculino,80_84_anos_masculino,85_89_anos_masculino,90_94_anos_masculino,95_99_anos_masculino,100_anos_masculino,16_anos_masculino_percentual(%),17_anos_masculino_percentual(%),18_anos_masculino_percentual(%),19_anos_masculino_percentual(%),20_anos_masculino_percentual(%),21_24_anos_masculino_percentual(%),25_29_anos_masculino_percentual(%),30_34_anos_masculino_percentual(%),35_39_anos_masculino_percentual(%),40_44_anos_masculino_percentual(%),45_49_anos_masculino_percentual(%),50_54_anos_masculino_percentual(%),55_59_anos_masculino_percentual(%),60_64_anos_masculino_percentual(%),65_69_anos_masculino_percentual(%),70_74_anos_masculino_percentual(%),75_79_anos_masculino_percentual(%),80_84_anos_masculino_percentual(%),85_89_anos_masculino_percentual(%),90_94_anos_masculino_percentual(%),95_99_anos_masculino_percentual(%),100_anos_masculino_percentual(%),16_anos_feminino,17_anos_feminino,18_anos_feminino,19_anos_feminino,20_anos_feminino,21_24_anos_feminino,25_29_anos_feminino,30_34_anos_feminino,35_39_anos_feminino,40_44_anos_feminino,45_49_anos_feminino,50_54_anos_feminino,55_59_anos_feminino,60_64_anos_feminino,65_69_anos_feminino,70_74_anos_feminino,75_79_anos_feminino,80_84_anos_feminino,85_89_anos_feminino,90_94_anos_feminino,95_99_anos_feminino,100_anos_feminino,16_anos_feminino_percentual(%),17_anos_feminino_percentual(%),18_anos_feminino_percentual(%),19_anos_feminino_percentual(%),20_anos_feminino_percentual(%),21_24_anos_feminino_percentual(%),25_29_anos_feminino_percentual(%),30_34_anos_feminino_percentual(%),35_39_anos_feminino_percentual(%),40_44_anos_feminino_percentual(%),45_49_anos_feminino_percentual(%),50_54_anos_feminino_percentual(%),55_59_anos_feminino_percentual(%),60_64_anos_feminino_percentual(%),65_69_anos_feminino_percentual(%),70_74_anos_feminino_percentual(%),75_79_anos_feminino_percentual(%),80_84_anos_feminino_percentual(%),85_89_anos_feminino_percentual(%),90_94_anos_feminino_percentual(%),95_99_anos_feminino_percentual(%),100_anos_feminino_percentual(%),eleitorado_facultativo,eleitorado_facultativo_percentual(%),eleitorado_facultativo_masculino,eleitorado_facultativo_masculino_percentual(%),eleitorado_facultativo_feminino,eleitorado_facultativo_feminino_percentual(%),solteiro,casado,divorciado,viuvo,separado_judicialmente,solteiro_percentual(%),casado_percentual(%),divorciado_percentual(%),viuvo_percentual(%),separado_judicialmente_percentual(%),solteiro_masculino,casado_masculino,divorciado_masculino,viuvo_masculino,separado_judicialmente_masculino,solteiro_masculino_percentual(%),casado_masculino_percentual(%),divorciado_masculino_percentual(%),viuvo_masculino_percentual(%),separado_judicialmente_masculino_percentual(%),solteiro_feminino,casado_feminino,divorciado_feminino,viuvo_feminino,separado_judicialmente_feminino,solteiro_feminino_percentual(%),casado_feminino_percentual(%),divorciado_feminino_percentual(%),viuvo_feminino_percentual(%),separado_judicialmente_feminino_percentual(%),16_anos_solteiro_masculino,17_anos_solteiro_masculino,18_anos_solteiro_masculino,19_anos_solteiro_masculino,20_anos_solteiro_masculino,21_24_anos_solteiro_masculino,25_29_anos_solteiro_masculino,30_34_anos_solteiro_masculino,35_39_anos_solteiro_masculino,40_44_anos_solteiro_masculino,45_49_anos_solteiro_masculino,50_54_anos_solteiro_masculino,55_59_anos_solteiro_masculino,60_64_anos_solteiro_masculino,65_69_anos_solteiro_masculino,70_74_anos_solteiro_masculino,75_79_anos_solteiro_masculino,80_84_anos_solteiro_masculino,85_89_anos_solteiro_masculino,90_94_anos_solteiro_masculino,95_99_anos_solteiro_masculino,100_anos_solteiro_masculino,16_anos_solteiro_masculino_percentual(%),17_anos_solteiro_masculino_percentual(%),18_anos_solteiro_masculino_percentual(%),19_anos_solteiro_masculino_percentual(%),20_anos_solteiro_masculino_percentual(%),21_24_anos_solteiro_masculino_percentual(%),25_29_anos_solteiro_masculino_percentual(%),30_34_anos_solteiro_masculino_percentual(%),35_39_anos_solteiro_masculino_percentual(%),40_44_anos_solteiro_masculino_percentual(%),45_49_anos_solteiro_masculino_percentual(%),50_54_anos_solteiro_masculino_percentual(%),55_59_anos_solteiro_masculino_percentual(%),60_64_anos_solteiro_masculino_percentual(%),65_69_anos_solteiro_masculino_percentual(%),70_74_anos_solteiro_masculino_percentual(%),75_79_anos_solteiro_masculino_percentual(%),80_84_anos_solteiro_masculino_percentual(%),85_89_anos_solteiro_masculino_percentual(%),90_94_anos_solteiro_masculino_percentual(%),95_99_anos_solteiro_masculino_percentual(%),100_anos_solteiro_masculino_percentual(%),16_anos_casado_masculino,17_anos_casado_masculino,18_anos_casado_masculino,19_anos_casado_masculino,20_anos_casado_masculino,21_24_anos_casado_masculino,25_29_anos_casado_masculino,30_34_anos_casado_masculino,35_39_anos_casado_masculino,40_44_anos_casado_masculino,45_49_anos_casado_masculino,50_54_anos_casado_masculino,55_59_anos_casado_masculino,60_64_anos_casado_masculino,65_69_anos_casado_masculino,70_74_anos_casado_masculino,75_79_anos_casado_masculino,80_84_anos_casado_masculino,85_89_anos_casado_masculino,90_94_anos_casado_masculino,95_99_anos_casado_masculino,100_anos_casado_masculino,16_anos_casado_masculino_percentual(%),17_anos_casado_masculino_percentual(%),18_anos_casado_masculino_percentual(%),19_anos_casado_masculino_percentual(%),20_anos_casado_masculino_percentual(%),21_24_anos_casado_masculino_percentual(%),25_29_anos_casado_masculino_percentual(%),30_34_anos_casado_masculino_percentual(%),35_39_anos_casado_masculino_percentual(%),40_44_anos_casado_masculino_percentual(%),45_49_anos_casado_masculino_percentual(%),50_54_anos_casado_masculino_percentual(%),55_59_anos_casado_masculino_percentual(%),60_64_anos_casado_masculino_percentual(%),65_69_anos_casado_masculino_percentual(%),70_74_anos_casado_masculino_percentual(%),75_79_anos_casado_masculino_percentual(%),80_84_anos_casado_masculino_percentual(%),85_89_anos_casado_masculino_percentual(%),90_94_anos_casado_masculino_percentual(%),95_99_anos_casado_masculino_percentual(%),100_anos_casado_masculino_percentual(%),16_anos_divorciado_masculino,17_anos_divorciado_masculino,18_anos_divorciado_masculino,19_anos_divorciado_masculino,20_anos_divorciado_masculino,21_24_anos_divorciado_masculino,25_29_anos_divorciado_masculino,30_34_anos_divorciado_masculino,35_39_anos_divorciado_masculino,40_44_anos_divorciado_masculino,45_49_anos_divorciado_masculino,50_54_anos_divorciado_masculino,55_59_anos_divorciado_masculino,60_64_anos_divorciado_masculino,65_69_anos_divorciado_masculino,70_74_anos_divorciado_masculino,75_79_anos_divorciado_masculino,80_84_anos_divorciado_masculino,85_89_anos_divorciado_masculino,90_94_anos_divorciado_masculino,95_99_anos_divorciado_masculino,100_anos_divorciado_masculino,16_anos_divorciado_masculino_percentual(%),17_anos_divorciado_masculino_percentual(%),18_anos_divorciado_masculino_percentual(%),19_anos_divorciado_masculino_percentual(%),20_anos_divorciado_masculino_percentual(%),21_24_anos_divorciado_masculino_percentual(%),25_29_anos_divorciado_masculino_percentual(%),30_34_anos_divorciado_masculino_percentual(%),35_39_anos_divorciado_masculino_percentual(%),40_44_anos_divorciado_masculino_percentual(%),45_49_anos_divorciado_masculino_percentual(%),50_54_anos_divorciado_masculino_percentual(%),55_59_anos_divorciado_masculino_percentual(%),60_64_anos_divorciado_masculino_percentual(%),65_69_anos_divorciado_masculino_percentual(%),70_74_anos_divorciado_masculino_percentual(%),75_79_anos_divorciado_masculino_percentual(%),80_84_anos_divorciado_masculino_percentual(%),85_89_anos_divorciado_masculino_percentual(%),90_94_anos_divorciado_masculino_percentual(%),95_99_anos_divorciado_masculino_percentual(%),100_anos_divorciado_masculino_percentual(%),16_anos_viuvo_masculino,17_anos_viuvo_masculino,18_anos_viuvo_masculino,19_anos_viuvo_masculino,20_anos_viuvo_masculino,21_24_anos_viuvo_masculino,25_29_anos_viuvo_masculino,30_34_anos_viuvo_masculino,35_39_anos_viuvo_masculino,40_44_anos_viuvo_masculino,45_49_anos_viuvo_masculino,50_54_anos_viuvo_masculino,55_59_anos_viuvo_masculino,60_64_anos_viuvo_masculino,65_69_anos_viuvo_masculino,70_74_anos_viuvo_masculino,75_79_anos_viuvo_masculino,80_84_anos_viuvo_masculino,85_89_anos_viuvo_masculino,90_94_anos_viuvo_masculino,95_99_anos_viuvo_masculino,100_anos_viuvo_masculino,16_anos_viuvo_masculino_percentual(%),17_anos_viuvo_masculino_percentual(%),18_anos_viuvo_masculino_percentual(%),19_anos_viuvo_masculino_percentual(%),20_anos_viuvo_masculino_percentual(%),21_24_anos_viuvo_masculino_percentual(%),25_29_anos_viuvo_masculino_percentual(%),30_34_anos_viuvo_masculino_percentual(%),35_39_anos_viuvo_masculino_percentual(%),40_44_anos_viuvo_masculino_percentual(%),45_49_anos_viuvo_masculino_percentual(%),50_54_anos_viuvo_masculino_percentual(%),55_59_anos_viuvo_masculino_percentual(%),60_64_anos_viuvo_masculino_percentual(%),65_69_anos_viuvo_masculino_percentual(%),70_74_anos_viuvo_masculino_percentual(%),75_79_anos_viuvo_masculino_percentual(%),80_84_anos_viuvo_masculino_percentual(%),85_89_anos_viuvo_masculino_percentual(%),90_94_anos_viuvo_masculino_percentual(%),95_99_anos_viuvo_masculino_percentual(%),100_anos_viuvo_masculino_percentual(%),16_anos_separado_masculino,17_anos_separado_masculino,18_anos_separado_masculino,19_anos_separado_masculino,20_anos_separado_masculino,21_24_anos_separado_masculino,25_29_anos_separado_masculino,30_34_anos_separado_masculino,35_39_anos_separado_masculino,40_44_anos_separado_masculino,45_49_anos_separado_masculino,50_54_anos_separado_masculino,55_59_anos_separado_masculino,60_64_anos_separado_masculino,65_69_anos_separado_masculino,70_74_anos_separado_masculino,75_79_anos_separado_masculino,80_84_anos_separado_masculino,85_89_anos_separado_masculino,90_94_anos_separado_masculino,95_99_anos_separado_masculino,100_anos_separado_masculino,16_anos_separado_masculino_percentual(%),17_anos_separado_masculino_percentual(%),18_anos_separado_masculino_percentual(%),19_anos_separado_masculino_percentual(%),20_anos_separado_masculino_percentual(%),21_24_anos_separado_masculino_percentual(%),25_29_anos_separado_masculino_percentual(%),30_34_anos_separado_masculino_percentual(%),35_39_anos_separado_masculino_percentual(%),40_44_anos_separado_masculino_percentual(%),45_49_anos_separado_masculino_percentual(%),50_54_anos_separado_masculino_percentual(%),55_59_anos_separado_masculino_percentual(%),60_64_anos_separado_masculino_percentual(%),65_69_anos_separado_masculino_percentual(%),70_74_anos_separado_masculino_percentual(%),75_79_anos_separado_masculino_percentual(%),80_84_anos_separado_masculino_percentual(%),85_89_anos_separado_masculino_percentual(%),90_94_anos_separado_masculino_percentual(%),95_99_anos_separado_masculino_percentual(%),100_anos_separado_masculino_percentual(%),16_anos_solteiro_feminino,17_anos_solteiro_feminino,18_anos_solteiro_feminino,19_anos_solteiro_feminino,20_anos_solteiro_feminino,21_24_anos_solteiro_feminino,25_29_anos_solteiro_feminino,30_34_anos_solteiro_feminino,35_39_anos_solteiro_feminino,40_44_anos_solteiro_feminino,45_49_anos_solteiro_feminino,50_54_anos_solteiro_feminino,55_59_anos_solteiro_feminino,60_64_anos_solteiro_feminino,65_69_anos_solteiro_feminino,70_74_anos_solteiro_feminino,75_79_anos_solteiro_feminino,80_84_anos_solteiro_feminino,85_89_anos_solteiro_feminino,90_94_anos_solteiro_feminino,95_99_anos_solteiro_feminino,100_anos_solteiro_feminino,16_anos_solteiro_feminino_percentual(%),17_anos_solteiro_feminino_percentual(%),18_anos_solteiro_feminino_percentual(%),19_anos_solteiro_feminino_percentual(%),20_anos_solteiro_feminino_percentual(%),21_24_anos_solteiro_feminino_percentual(%),25_29_anos_solteiro_feminino_percentual(%),30_34_anos_solteiro_feminino_percentual(%),35_39_anos_solteiro_feminino_percentual(%),40_44_anos_solteiro_feminino_percentual(%),45_49_anos_solteiro_feminino_percentual(%),50_54_anos_solteiro_feminino_percentual(%),55_59_anos_solteiro_feminino_percentual(%),60_64_anos_solteiro_feminino_percentual(%),65_69_anos_solteiro_feminino_percentual(%),70_74_anos_solteiro_feminino_percentual(%),75_79_anos_solteiro_feminino_percentual(%),80_84_anos_solteiro_feminino_percentual(%),85_89_anos_solteiro_feminino_percentual(%),90_94_anos_solteiro_feminino_percentual(%),95_99_anos_solteiro_feminino_percentual(%),100_anos_solteiro_feminino_percentual(%),16_anos_casado_feminino,17_anos_casado_feminino,18_anos_casado_feminino,19_anos_casado_feminino,20_anos_casado_feminino,21_24_anos_casado_feminino,25_29_anos_casado_feminino,30_34_anos_casado_feminino,35_39_anos_casado_feminino,40_44_anos_casado_feminino,45_49_anos_casado_feminino,50_54_anos_casado_feminino,55_59_anos_casado_feminino,60_64_anos_casado_feminino,65_69_anos_casado_feminino,70_74_anos_casado_feminino,75_79_anos_casado_feminino,80_84_anos_casado_feminino,85_89_anos_casado_feminino,90_94_anos_casado_feminino,95_99_anos_casado_feminino,100_anos_casado_feminino,16_anos_casado_feminino_percentual(%),17_anos_casado_feminino_percentual(%),18_anos_casado_feminino_percentual(%),19_anos_casado_feminino_percentual(%),20_anos_casado_feminino_percentual(%),21_24_anos_casado_feminino_percentual(%),25_29_anos_casado_feminino_percentual(%),30_34_anos_casado_feminino_percentual(%),35_39_anos_casado_feminino_percentual(%),40_44_anos_casado_feminino_percentual(%),45_49_anos_casado_feminino_percentual(%),50_54_anos_casado_feminino_percentual(%),55_59_anos_casado_feminino_percentual(%),60_64_anos_casado_feminino_percentual(%),65_69_anos_casado_feminino_percentual(%),70_74_anos_casado_feminino_percentual(%),75_79_anos_casado_feminino_percentual(%),80_84_anos_casado_feminino_percentual(%),85_89_anos_casado_feminino_percentual(%),90_94_anos_casado_feminino_percentual(%),95_99_anos_casado_feminino_percentual(%),100_anos_casado_feminino_percentual(%),16_anos_divorciado_feminino,17_anos_divorciado_feminino,18_anos_divorciado_feminino,19_anos_divorciado_feminino,20_anos_divorciado_feminino,21_24_anos_divorciado_feminino,25_29_anos_divorciado_feminino,30_34_anos_divorciado_feminino,35_39_anos_divorciado_feminino,40_44_anos_divorciado_feminino,45_49_anos_divorciado_feminino,50_54_anos_divorciado_feminino,55_59_anos_divorciado_feminino,60_64_anos_divorciado_feminino,65_69_anos_divorciado_feminino,70_74_anos_divorciado_feminino,75_79_anos_divorciado_feminino,80_84_anos_divorciado_feminino,85_89_anos_divorciado_feminino,90_94_anos_divorciado_feminino,95_99_anos_divorciado_feminino,100_anos_divorciado_feminino,16_anos_divorciado_feminino_percentual(%),17_anos_divorciado_feminino_percentual(%),18_anos_divorciado_feminino_percentual(%),19_anos_divorciado_feminino_percentual(%),20_anos_divorciado_feminino_percentual(%),21_24_anos_divorciado_feminino_percentual(%),25_29_anos_divorciado_feminino_percentual(%),30_34_anos_divorciado_feminino_percentual(%),35_39_anos_divorciado_feminino_percentual(%),40_44_anos_divorciado_feminino_percentual(%),45_49_anos_divorciado_feminino_percentual(%),50_54_anos_divorciado_feminino_percentual(%),55_59_anos_divorciado_feminino_percentual(%),60_64_anos_divorciado_feminino_percentual(%),65_69_anos_divorciado_feminino_percentual(%),70_74_anos_divorciado_feminino_percentual(%),75_79_anos_divorciado_feminino_percentual(%),80_84_anos_divorciado_feminino_percentual(%),85_89_anos_divorciado_feminino_percentual(%),90_94_anos_divorciado_feminino_percentual(%),95_99_anos_divorciado_feminino_percentual(%),100_anos_divorciado_feminino_percentual(%),16_anos_viuvo_feminino,17_anos_viuvo_feminino,18_anos_viuvo_feminino,19_anos_viuvo_feminino,20_anos_viuvo_feminino,21_24_anos_viuvo_feminino,25_29_anos_viuvo_feminino,30_34_anos_viuvo_feminino,35_39_anos_viuvo_feminino,40_44_anos_viuvo_feminino,45_49_anos_viuvo_feminino,50_54_anos_viuvo_feminino,55_59_anos_viuvo_feminino,60_64_anos_viuvo_feminino,65_69_anos_viuvo_feminino,70_74_anos_viuvo_feminino,75_79_anos_viuvo_feminino,80_84_anos_viuvo_feminino,85_89_anos_viuvo_feminino,90_94_anos_viuvo_feminino,95_99_anos_viuvo_feminino,100_anos_viuvo_feminino,16_anos_viuvo_feminino_percentual(%),17_anos_viuvo_feminino_percentual(%),18_anos_viuvo_feminino_percentual(%),19_anos_viuvo_feminino_percentual(%),20_anos_viuvo_feminino_percentual(%),21_24_anos_viuvo_feminino_percentual(%),25_29_anos_viuvo_feminino_percentual(%),30_34_anos_viuvo_feminino_percentual(%),35_39_anos_viuvo_feminino_percentual(%),40_44_anos_viuvo_feminino_percentual(%),45_49_anos_viuvo_feminino_percentual(%),50_54_anos_viuvo_feminino_percentual(%),55_59_anos_viuvo_feminino_percentual(%),60_64_anos_viuvo_feminino_percentual(%),65_69_anos_viuvo_feminino_percentual(%),70_74_anos_viuvo_feminino_percentual(%),75_79_anos_viuvo_feminino_percentual(%),80_84_anos_viuvo_feminino_percentual(%),85_89_anos_viuvo_feminino_percentual(%),90_94_anos_viuvo_feminino_percentual(%),95_99_anos_viuvo_feminino_percentual(%),100_anos_viuvo_feminino_percentual(%),16_anos_separado_feminino,17_anos_separado_feminino,18_anos_separado_feminino,19_anos_separado_feminino,20_anos_separado_feminino,21_24_anos_separado_feminino,25_29_anos_separado_feminino,30_34_anos_separado_feminino,35_39_anos_separado_feminino,40_44_anos_separado_feminino,45_49_anos_separado_feminino,50_54_anos_separado_feminino,55_59_anos_separado_feminino,60_64_anos_separado_feminino,65_69_anos_separado_feminino,70_74_anos_separado_feminino,75_79_anos_separado_feminino,80_84_anos_separado_feminino,85_89_anos_separado_feminino,90_94_anos_separado_feminino,95_99_anos_separado_feminino,100_anos_separado_feminino,16_anos_separado_feminino_percentual(%),17_anos_separado_feminino_percentual(%),18_anos_separado_feminino_percentual(%),19_anos_separado_feminino_percentual(%),20_anos_separado_feminino_percentual(%),21_24_anos_separado_feminino_percentual(%),25_29_anos_separado_feminino_percentual(%),30_34_anos_separado_feminino_percentual(%),35_39_anos_separado_feminino_percentual(%),40_44_anos_separado_feminino_percentual(%),45_49_anos_separado_feminino_percentual(%),50_54_anos_separado_feminino_percentual(%),55_59_anos_separado_feminino_percentual(%),60_64_anos_separado_feminino_percentual(%),65_69_anos_separado_feminino_percentual(%),70_74_anos_separado_feminino_percentual(%),75_79_anos_separado_feminino_percentual(%),80_84_anos_separado_feminino_percentual(%),85_89_anos_separado_feminino_percentual(%),90_94_anos_separado_feminino_percentual(%),95_99_anos_separado_feminino_percentual(%),100_anos_separado_feminino_percentual(%)
0,0,0,AC,RIO BRANCO,255122,173335,67.94,81787,32.06,514,493,1007,0.39,136822,53.63,118300,46.37,9764,15372,44444,14586,40526,71921,24421,34088,3.83,6.03,17.42,5.72,15.88,28.19,9.57,13.36,4788,7974,22095,7454,20192,32019,10657,13121,3.83,6.03,17.42,5.72,15.88,28.19,9.57,13.36,4976,7398,22349,7132,20334,39902,13764,20967,49.04,51.87,49.71,51.1,49.82,44.52,43.64,38.49,3398,5209,6188,6516,6601,26703,30811,30785,30963,25334,20931,17791,13712,10912,7868,5112,3205,1769,855,339,88,32,1.33,2.04,2.43,2.55,2.59,10.47,12.08,12.07,12.14,9.93,8.2,6.97,5.37,4.28,3.08,2.0,1.26,0.69,0.34,0.13,0.03,0.01,1671,2585,2974,3136,3143,12478,14204,14277,14231,11683,9713,8223,6270,5033,3668,2316,1428,733,353,131,35,15,49.18,49.63,48.06,48.13,47.61,46.73,46.1,46.38,45.96,46.12,46.4,46.22,45.73,46.12,46.62,45.31,44.56,41.44,41.29,38.64,39.77,46.88,1727,2624,3214,3380,3458,14225,16607,16508,16732,13651,11218,9568,7442,5879,4200,2796,1777,1036,502,208,53,17,50.82,50.37,51.94,51.87,52.39,53.27,53.9,53.62,54.04,53.88,53.6,53.78,54.27,53.88,53.38,54.69,55.44,58.56,58.71,61.36,60.23,53.12,27875,10.93,12935,5.07,14940,5.86,161325,74021,11240,6940,1596,63.23,29.01,4.41,2.72,0.63,77334,35210,3961,1074,721,47.94,47.57,35.24,15.48,45.18,83991,38811,7279,5866,875,52.06,52.43,64.76,84.52,54.82,1668,2581,2962,3110,3104,12110,12397,10033,8337,6183,4844,3703,2481,1721,981,537,330,141,72,23,10,6,49.09,49.55,47.87,47.73,47.02,45.35,40.24,32.59,26.93,24.41,23.14,20.81,18.09,15.77,12.47,10.5,10.3,7.97,8.42,6.78,11.36,18.75,3,4,12,25,38,351,1720,3899,5356,4918,4328,3877,3140,2599,2096,1349,817,415,184,65,13,1,0.09,0.08,0.19,0.38,0.58,1.31,5.58,12.67,17.3,19.41,20.68,21.79,22.9,23.82,26.64,26.39,25.49,23.46,21.52,19.17,14.77,3.12,0,0,0,1,1,16,78,311,462,482,439,488,475,476,365,207,85,57,16,1,1,0,0.0,0.0,0.0,0.02,0.02,0.06,0.25,1.01,1.49,1.9,2.1,2.74,3.46,4.36,4.64,4.05,2.65,3.22,1.87,0.29,1.14,0.0,0,0,0,0,0,0,2,9,15,24,41,69,86,119,142,162,166,102,77,41,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.09,0.2,0.39,0.63,1.09,1.8,3.17,5.18,5.77,9.01,12.09,12.5,25.0,0,0,0,0,0,1,7,25,61,76,61,86,88,118,84,61,30,18,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.2,0.3,0.29,0.48,0.64,1.08,1.07,1.19,0.94,1.02,0.47,0.29,0.0,0.0,1713,2580,3137,3260,3315,13002,12913,10408,9403,7271,5611,4348,2858,1867,1094,608,363,150,62,20,4,4,50.41,49.53,50.69,50.03,50.22,48.69,41.91,33.81,30.37,28.7,26.81,24.44,20.84,17.11,13.9,11.89,11.33,8.48,7.25,5.9,4.55,12.5,14,43,75,114,137,1142,3360,5341,6348,5297,4340,3721,2957,2367,1654,1007,520,267,70,33,4,0,0.41,0.83,1.21,1.75,2.08,4.28,10.91,17.35,20.5,20.91,20.73,20.92,21.57,21.69,21.02,19.7,16.22,15.09,8.19,9.73,4.55,0.0,0,0,1,5,4,75,297,680,832,830,891,973,924,772,524,269,133,47,17,4,0,1,0.0,0.0,0.02,0.08,0.06,0.28,0.96,2.21,2.69,3.28,4.26,5.47,6.74,7.07,6.66,5.26,4.15,2.66,1.99,1.18,0.0,3.12,0,0,0,1,1,4,17,41,87,159,282,401,585,764,846,838,733,556,346,149,44,12,0.0,0.0,0.0,0.02,0.02,0.01,0.06,0.13,0.28,0.63,1.35,2.25,4.27,7.0,10.75,16.39,22.87,31.43,40.47,43.95,50.0,37.5,0,1,1,0,1,2,20,38,62,94,94,125,118,109,82,74,28,16,7,2,1,0,0.0,0.02,0.02,0.0,0.02,0.01,0.06,0.12,0.2,0.37,0.45,0.7,0.86,1.0,1.04,1.45,0.87,0.9,0.82,0.59,1.14,0.0
