,estado,aptos,comparecimento,comparecimento_percentual(%),abstencao,abstencao_percentual(%),comparecimento_deficiencia,abstencao_deficiencia,eleitores_deficiencia,eleitores_deficiencia_percentual(%),eleitorado_feminino,eleitorado_feminino_percentual(%),eleitorado_masculino,eleitorado_masculino_percentual(%),analfabeto,le_escreve,fundamental_incompleto,fundamental_completo,medio_incompleto,medio_completo,superior_incompleto,superior_completo,analfabeto_percentual(%),le_escreve_percentual(%),fundamental_incompleto_percentual(%),fundamental_completo_percentual(%),medio_incompleto_percentual(%),medio_completo_percentual(%),superior_incompleto_percentual(%),superior_completo_percentual(%),analfabeto_masculino,le_escreve_masculino,fundamental_incompleto_masculino,fundamental_completo_masculino,medio_incompleto_masculino,medio_completo_masculino,superior_incompleto_masculino,superior_completo_masculino,analfabeto_masculino_percentual(%),le_escreve_masculino_percentual(%),fundamental_incompleto_masculino_percentual(%),fundamental_completo_masculino_percentual(%),medio_incompleto_masculino_percentual(%),medio_completo_masculino_percentual(%),superior_incompleto_masculino_percentual(%),superior_completo_masculino_percentual(%),analfabeto_feminino,le_escreve_feminino,fundamental_incompleto_feminino,fundamental_completo_feminino,medio_incompleto_feminino,medio_completo_feminino,superior_incompleto_feminino,superior_completo_feminino,analfabeto_feminino_percentual(%),le_escreve_feminino_percentual(%),fundamental_incompleto_feminino_percentual(%),fundamental_completo_feminino_percentual(%),medio_incompleto_feminino_percentual(%),medio_completo_feminino_percentual(%),superior_incompleto_feminino_percentual(%),superior_completo_feminino_percentual(%),16_anos,17_anos,18_anos,19_anos,20_anos,21_24_anos,25_29_anos,30_34_anos,35_39_anos,40_44_anos,45_49_anos,50_54_anos,55_59_anos,60_64_anos,65_69_anos,70_74_anos,75_79_anos,80_84_anos,85_89_anos,90_94_anos,95_99_anos,100_anos,16_anos_percentual(%),17_anos_percentual(%),18_anos_percentual(%),19_anos_percentual(%),20_anos_percentual(%),21_24_anos_percentual(%),25_29_anos_percentual(%),30_34_anos_percentual(%),35_39_anos_percentual(%),40_44_anos_percentual(%),45_49_anos_percentual(%),50_54_anos_percentual(%),55_59_anos_percentual(%),60_64_anos_percentual(%),65_69_anos_percentual(%),70_74_anos_percentual(%),75_79_anos_percentual(%),80_84_anos_percentual(%),85_89_anos_percentual(%),90_94_anos_percentual(%),95_99_anos_percentual(%),100_anos_percentual(%),16_anos_masculino,17_anos_masculino,18_anos_masculino,19_anos_masculino,20_anos_masculino,21_24_anos_masculino,25_29_anos_masculino,30_34_anos_masculino,35_39_anos_masculino,40_44_anos_masculino,45_49_anos_masculino,50_54_anos_masculino,55_59_anos_masculino,60_64_anos_masculino,65_69_anos_masculino,70_74_anos_masculino,75_79_anos_masculino,80_84_anos_masculino,85_89_anos_masculino,90_94_anos_masculino,95_99_anos_masculino,100_anos_masculino,16_anos_masculino_percentual(%),17_anos_masculino_percentual(%),18_anos_masculino_percentual(%),19_anos_masculino_percentual(%),20_anos_masculino_percentual(%),21_24_anos_masculino_percentual(%),25_29_anos_masculino_percentual(%),30_34_anos_masculino_percentual(%),35_39_anos_masculino_percentual(%),40_44_anos_masculino_percentual(%),45_49_anos_masculino_percentual(%),50_54_anos_masculino_percentual(%),55_59_anos_masculino_percentual(%),60_64_anos_masculino_percentual(%),65_69_anos_masculino_percentual(%),70_74_anos_masculino_percentual(%),75_79_anos_masculino_percentual(%),80_84_anos_masculino_percentual(%),85_89_anos_masculino_percentual(%),90_94_anos_masculino_percentual(%),95_99_anos_masculino_percentual(%),100_anos_masculino_percentual(%),16_anos_feminino,17_anos_feminino,18_anos_feminino,19_anos_feminino,20_anos_feminino,21_24_anos_feminino,25_29_anos_feminino,30_34_anos_feminino,35_39_anos_feminino,40_44_anos_feminino,45_49_anos_feminino,50_54_anos_feminino,55_59_anos_feminino,60_64_anos_feminino,65_69_anos_feminino,70_74_anos_feminino,75_79_anos_feminino,80_84_anos_feminino,85_89_anos_feminino,90_94_anos_feminino,95_99_anos_feminino,100_anos_feminino,16_anos_feminino_percentual(%),17_anos_feminino_percentual(%),18_anos_feminino_percentual(%),19_anos_feminino_percentual(%),20_anos_feminino_percentual(%),21_24_anos_feminino_percentual(%),25_29_anos_feminino_percentual(%),30_34_anos_feminino_percentual(%),35_39_anos_feminino_percentual(%),40_44_anos_feminino_percentual(%),45_49_anos_feminino_percentual(%),50_54_anos_feminino_percentual(%),55_59_anos_feminino_percentual(%),60_64_anos_feminino_percentual(%),65_69_anos_feminino_percentual(%),70_74_anos_feminino_percentual(%),75_79_anos_feminino_percentual(%),80_84_anos_feminino_percentual(%),85_89_anos_feminino_percentual(%),90_94_anos_feminino_percentual(%),95_99_anos_feminino_percentual(%),100_anos_feminino_percentual(%),eleitorado_facultativo,eleitorado_facultativo_percentual(%),eleitorado_facultativo_masculino,eleitorado_facultativo_masculino_percentual(%),eleitorado_facultativo_feminino,eleitorado_facultativo_feminino_percentual(%),solteiro,casado,divorciado,viuvo,separado_judicialmente,solteiro_percentual(%),casado_percentual(%),divorciado_percentual(%),viuvo_percentual(%),separado_judicialmente_percentual(%),solteiro_masculino,casado_masculino,divorciado_masculino,viuvo_masculino,separado_judicialmente_masculino,solteiro_masculino_percentual(%),casado_masculino_percentual(%),divorciado_masculino_percentual(%),viuvo_masculino_percentual(%),separado_judicialmente_masculino_percentual(%),solteiro_feminino,casado_feminino,divorciado_feminino,viuvo_feminino,separado_judicialmente_feminino,solteiro_feminino_percentual(%),casado_feminino_percentual(%),divorciado_feminino_percentual(%),viuvo_feminino_percentual(%),separado_judicialmente_feminino_percentual(%),16_anos_solteiro_masculino,17_anos_solteiro_masculino,18_anos_solteiro_masculino,19_anos_solteiro_masculino,20_anos_solteiro_masculino,21_24_anos_solteiro_masculino,25_29_anos_solteiro_masculino,30_34_anos_solteiro_masculino,35_39_anos_solteiro_masculino,40_44_anos_solteiro_masculino,45_49_anos_solteiro_masculino,50_54_anos_solteiro_masculino,55_59_anos_solteiro_masculino,60_64_anos_solteiro_masculino,65_69_anos_solteiro_masculino,70_74_anos_solteiro_masculino,75_79_anos_solteiro_masculino,80_84_anos_solteiro_masculino,85_89_anos_solteiro_masculino,90_94_anos_solteiro_masculino,95_99_anos_solteiro_masculino,100_anos_solteiro_masculino,16_anos_solteiro_masculino_percentual(%),17_anos_solteiro_masculino_percentual(%),18_anos_solteiro_masculino_percentual(%),19_anos_solteiro_masculino_percentual(%),20_anos_solteiro_masculino_percentual(%),21_24_anos_solteiro_masculino_percentual(%),25_29_anos_solteiro_masculino_percentual(%),30_34_anos_solteiro_masculino_percentual(%),35_39_anos_solteiro_masculino_percentual(%),40_44_anos_solteiro_masculino_percentual(%),45_49_anos_solteiro_masculino_percentual(%),50_54_anos_solteiro_masculino_percentual(%),55_59_anos_solteiro_masculino_percentual(%),60_64_anos_solteiro_masculino_percentual(%),65_69_anos_solteiro_masculino_percentual(%),70_74_anos_solteiro_masculino_percentual(%),75_79_anos_solteiro_masculino_percentual(%),80_84_anos_solteiro_masculino_percentual(%),85_89_anos_solteiro_masculino_percentual(%),90_94_anos_solteiro_masculino_percentual(%),95_99_anos_solteiro_masculino_percentual(%),100_anos_solteiro_masculino_percentual(%),16_anos_casado_masculino,17_anos_casado_masculino,18_anos_casado_masculino,19_anos_casado_masculino,20_anos_casado_masculino,21_24_anos_casado_masculino,25_29_anos_casado_masculino,30_34_anos_casado_masculino,35_39_anos_casado_masculino,40_44_anos_casado_masculino,45_49_anos_casado_masculino,50_54_anos_casado_masculino,55_59_anos_casado_masculino,60_64_anos_casado_masculino,65_69_anos_casado_masculino,70_74_anos_casado_masculino,75_79_anos_casado_masculino,80_84_anos_casado_masculino,85_89_anos_casado_masculino,90_94_anos_casado_masculino,95_99_anos_casado_masculino,100_anos_casado_masculino,16_anos_casado_masculino_percentual(%),17_anos_casado_masculino_percentual(%),18_anos_casado_masculino_percentual(%),19_anos_casado_masculino_percentual(%),20_anos_casado_masculino_percentual(%),21_24_anos_casado_masculino_percentual(%),25_29_anos_casado_masculino_percentual(%),30_34_anos_casado_masculino_percentual(%),35_39_anos_casado_masculino_percentual(%),40_44_anos_casado_masculino_percentual(%),45_49_anos_casado_masculino_percentual(%),50_54_anos_casado_masculino_percentual(%),55_59_anos_casado_masculino_percentual(%),60_64_anos_casado_masculino_percentual(%),65_69_anos_casado_masculino_percentual(%),70_74_anos_casado_masculino_percentual(%),75_79_anos_casado_masculino_percentual(%),80_84_anos_casado_masculino_percentual(%),85_89_anos_casado_masculino_percentual(%),90_94_anos_casado_masculino_percentual(%),95_99_anos_casado_masculino_percentual(%),100_anos_casado_masculino_percentual(%),16_anos_divorciado_masculino,17_anos_divorciado_masculino,18_anos_divorciado_masculino,19_anos_divorciado_masculino,20_anos_divorciado_masculino,21_24_anos_divorciado_masculino,25_29_anos_divorciado_masculino,30_34_anos_divorciado_masculino,35_39_anos_divorciado_masculino,40_44_anos_divorciado_masculino,45_49_anos_divorciado_masculino,50_54_anos_divorciado_masculino,55_59_anos_divorciado_masculino,60_64_anos_divorciado_masculino,65_69_anos_divorciado_masculino,70_74_anos_divorciado_masculino,75_79_anos_divorciado_masculino,80_84_anos_divorciado_masculino,85_89_anos_divorciado_masculino,90_94_anos_divorciado_masculino,95_99_anos_divorciado_masculino,100_anos_divorciado_masculino,16_anos_divorciado_masculino_percentual(%),17_anos_divorciado_masculino_percentual(%),18_anos_divorciado_masculino_percentual(%),19_anos_divorciado_masculino_percentual(%),20_anos_divorciado_masculino_percentual(%),21_24_anos_divorciado_masculino_percentual(%),25_29_anos_divorciado_masculino_percentual(%),30_34_anos_divorciado_masculino_percentual(%),35_39_anos_divorciado_masculino_percentual(%),40_44_anos_divorciado_masculino_percentual(%),45_49_anos_divorciado_masculino_percentual(%),50_54_anos_divorciado_masculino_percentual(%),55_59_anos_divorciado_masculino_percentual(%),60_64_anos_divorciado_masculino_percentual(%),65_69_anos_divorciado_masculino_percentual(%),70_74_anos_divorciado_masculino_percentual(%),75_79_anos_divorciado_masculino_percentual(%),80_84_anos_divorciado_masculino_percentual(%),85_89_anos_divorciado_masculino_percentual(%),90_94_anos_divorciado_masculino_percentual(%),95_99_anos_divorciado_masculino_percentual(%),100_anos_divorciado_masculino_percentual(%),16_anos_viuvo_masculino,17_anos_viuvo_masculino,18_anos_viuvo_masculino,19_anos_viuvo_masculino,20_anos_viuvo_masculino,21_24_anos_viuvo_masculino,25_29_anos_viuvo_masculino,30_34_anos_viuvo_masculino,35_39_anos_viuvo_masculino,40_44_anos_viuvo_masculino,45_49_anos_viuvo_masculino,50_54_anos_viuvo_masculino,55_59_anos_viuvo_masculino,60_64_anos_viuvo_masculino,65_69_anos_viuvo_masculino,70_74_anos_viuvo_masculino,75_79_anos_viuvo_masculino,80_84_anos_viuvo_masculino,85_89_anos_viuvo_masculino,90_94_anos_viuvo_masculino,95_99_anos_viuvo_masculino,100_anos_viuvo_masculino,16_anos_viuvo_masculino_percentual(%),17_anos_viuvo_masculino_percentual(%),18_anos_viuvo_masculino_percentual(%),19_anos_viuvo_masculino_percentual(%),20_anos_viuvo_masculino_percentual(%),21_24_anos_viuvo_masculino_percentual(%),25_29_anos_viuvo_masculino_percentual(%),30_34_anos_viuvo_masculino_percentual(%),35_39_anos_viuvo_masculino_percentual(%),40_44_anos_viuvo_masculino_percentual(%),45_49_anos_viuvo_masculino_percentual(%),50_54_anos_viuvo_masculino_percentual(%),55_59_anos_viuvo_masculino_percentual(%),60_64_anos_viuvo_masculino_percentual(%),65_69_anos_viuvo_masculino_percentual(%),70_74_anos_viuvo_masculino_percentual(%),75_79_anos_viuvo_masculino_percentual(%),80_84_anos_viuvo_masculino_percentual(%),85_89_anos_viuvo_masculino_percentual(%),90_94_anos_viuvo_masculino_percentual(%),95_99_anos_viuvo_masculino_percentual(%),100_anos_viuvo_masculino_percentual(%),16_anos_separado_masculino,17_anos_separado_masculino,18_anos_separado_masculino,19_anos_separado_masculino,20_anos_separado_masculino,21_24_anos_separado_masculino,25_29_anos_separado_masculino,30_34_anos_separado_masculino,35_39_anos_separado_masculino,40_44_anos_separado_masculino,45_49_anos_separado_masculino,50_54_anos_separado_masculino,55_59_anos_separado_masculino,60_64_anos_separado_masculino,65_69_anos_separado_masculino,70_74_anos_separado_masculino,75_79_anos_separado_masculino,80_84_anos_separado_masculino,85_89_anos_separado_masculino,90_94_anos_separado_masculino,95_99_anos_separado_masculino,100_anos_separado_masculino,16_anos_separado_masculino_percentual(%),17_anos_separado_masculino_percentual(%),18_anos_separado_masculino_percentual(%),19_anos_separado_masculino_percentual(%),20_anos_separado_masculino_percentual(%),21_24_anos_separado_masculino_percentual(%),25_29_anos_separado_masculino_percentual(%),30_34_anos_separado_masculino_percentual(%),35_39_anos_separado_masculino_percentual(%),40_44_anos_separado_masculino_percentual(%),45_49_anos_separado_masculino_percentual(%),50_54_anos_separado_masculino_percentual(%),55_59_anos_separado_masculino_percentual(%),60_64_anos_separado_masculino_percentual(%),65_69_anos_separado_masculino_percentual(%),70_74_anos_separado_masculino_percentual(%),75_79_anos_separado_masculino_percentual(%),80_84_anos_separado_masculino_percentual(%),85_89_anos_separado_masculino_percentual(%),90_94_anos_separado_masculino_percentual(%),95_99_anos_separado_masculino_percentual(%),100_anos_separado_masculino_percentual(%),16_anos_solteiro_feminino,17_anos_solteiro_feminino,18_anos_solteiro_feminino,19_anos_solteiro_feminino,20_anos_solteiro_feminino,21_24_anos_solteiro_feminino,25_29_anos_solteiro_feminino,30_34_anos_solteiro_feminino,35_39_anos_solteiro_feminino,40_44_anos_solteiro_feminino,45_49_anos_solteiro_feminino,50_54_anos_solteiro_feminino,55_59_anos_solteiro_feminino,60_64_anos_solteiro_feminino,65_69_anos_solteiro_feminino,70_74_anos_solteiro_feminino,75_79_anos_solteiro_feminino,80_84_anos_solteiro_feminino,85_89_anos_solteiro_feminino,90_94_anos_solteiro_feminino,95_99_anos_solteiro_feminino,100_anos_solteiro_feminino,16_anos_solteiro_feminino_percentual(%),17_anos_solteiro_feminino_percentual(%),18_anos_solteiro_feminino_percentual(%),19_anos_solteiro_feminino_percentual(%),20_anos_solteiro_feminino_percentual(%),21_24_anos_solteiro_feminino_percentual(%),25_29_anos_solteiro_feminino_percentual(%),30_34_anos_solteiro_feminino_percentual(%),35_39_anos_solteiro_feminino_percentual(%),40_44_anos_solteiro_feminino_percentual(%),45_49_anos_solteiro_feminino_percentual(%),50_54_anos_solteiro_feminino_percentual(%),55_59_anos_solteiro_feminino_percentual(%),60_64_anos_solteiro_feminino_percentual(%),65_69_anos_solteiro_feminino_percentual(%),70_74_anos_solteiro_feminino_percentual(%),75_79_anos_solteiro_feminino_percentual(%),80_84_anos_solteiro_feminino_percentual(%),85_89_anos_solteiro_feminino_percentual(%),90_94_anos_solteiro_feminino_percentual(%),95_99_anos_solteiro_feminino_percentual(%),100_anos_solteiro_feminino_percentual(%),16_anos_casado_feminino,17_anos_casado_feminino,18_anos_casado_feminino,19_anos_casado_feminino,20_anos_casado_feminino,21_24_anos_casado_feminino,25_29_anos_casado_feminino,30_34_anos_casado_feminino,35_39_anos_casado_feminino,40_44_anos_casado_feminino,45_49_anos_casado_feminino,50_54_anos_casado_feminino,55_59_anos_casado_feminino,60_64_anos_casado_feminino,65_69_anos_casado_feminino,70_74_anos_casado_feminino,75_79_anos_casado_feminino,80_84_anos_casado_feminino,85_89_anos_casado_feminino,90_94_anos_casado_feminino,95_99_anos_casado_feminino,100_anos_casado_feminino,16_anos_casado_feminino_percentual(%),17_anos_casado_feminino_percentual(%),18_anos_casado_feminino_percentual(%),19_anos_casado_feminino_percentual(%),20_anos_casado_feminino_percentual(%),21_24_anos_casado_feminino_percentual(%),25_29_anos_casado_feminino_percentual(%),30_34_anos_casado_feminino_percentual(%),35_39_anos_casado_feminino_percentual(%),40_44_anos_casado_feminino_percentual(%),45_49_anos_casado_feminino_percentual(%),50_54_anos_casado_feminino_percentual(%),55_59_anos_casado_feminino_percentual(%),60_64_anos_casado_feminino_percentual(%),65_69_anos_casado_feminino_percentual(%),70_74_anos_casado_feminino_percentual(%),75_79_anos_casado_feminino_percentual(%),80_84_anos_casado_feminino_percentual(%),85_89_anos_casado_feminino_percentual(%),90_94_anos_casado_feminino_percentual(%),95_99_anos_casado_feminino_percentual(%),100_anos_casado_feminino_percentual(%),16_anos_divorciado_feminino,17_anos_divorciado_feminino,18_anos_divorciado_feminino,19_anos_divorciado_feminino,20_anos_divorciado_feminino,21_24_anos_divorciado_feminino,25_29_anos_divorciado_feminino,30_34_anos_divorciado_feminino,35_39_anos_divorciado_feminino,40_44_anos_divorciado_feminino,45_49_anos_divorciado_feminino,50_54_anos_divorciado_feminino,55_59_anos_divorciado_feminino,60_64_anos_divorciado_feminino,65_69_anos_divorciado_feminino,70_74_anos_divorciado_feminino,75_79_anos_divorciado_feminino,80_84_anos_divorciado_feminino,85_89_anos_divorciado_feminino,90_94_anos_divorciado_feminino,95_99_anos_divorciado_feminino,100_anos_divorciado_feminino,16_anos_divorciado_feminino_percentual(%),17_anos_divorciado_feminino_percentual(%),18_anos_divorciado_feminino_percentual(%),19_anos_divorciado_feminino_percentual(%),20_anos_divorciado_feminino_percentual(%),21_24_anos_divorciado_feminino_percentual(%),25_29_anos_divorciado_feminino_percentual(%),30_34_anos_divorciado_feminino_percentual(%),35_39_anos_divorciado_feminino_percentual(%),40_44_anos_divorciado_feminino_percentual(%),45_49_anos_divorciado_feminino_percentual(%),50_54_anos_divorciado_feminino_percentual(%),55_59_anos_divorciado_feminino_percentual(%),60_64_anos_divorciado_feminino_percentual(%),65_69_anos_divorciado_feminino_percentual(%),70_74_anos_divorciado_feminino_percentual(%),75_79_anos_divorciado_feminino_percentual(%),80_84_anos_divorciado_feminino_percentual(%),85_89_anos_divorciado_feminino_percentual(%),90_94_anos_divorciado_feminino_percentual(%),95_99_anos_divorciado_feminino_percentual(%),100_anos_divorciado_feminino_percentual(%),16_anos_viuvo_feminino,17_anos_viuvo_feminino,18_anos_viuvo_feminino,19_anos_viuvo_feminino,20_anos_viuvo_feminino,21_24_anos_viuvo_feminino,25_29_anos_viuvo_feminino,30_34_anos_viuvo_feminino,35_39_anos_viuvo_feminino,40_44_anos_viuvo_feminino,45_49_anos_viuvo_feminino,50_54_anos_viuvo_feminino,55_59_anos_viuvo_feminino,60_64_anos_viuvo_feminino,65_69_anos_viuvo_feminino,70_74_anos_viuvo_feminino,75_79_anos_viuvo_feminino,80_84_anos_viuvo_feminino,85_89_anos_viuvo_feminino,90_94_anos_viuvo_feminino,95_99_anos_viuvo_feminino,100_anos_viuvo_feminino,16_anos_viuvo_feminino_percentual(%),17_anos_viuvo_feminino_percentual(%),18_anos_viuvo_feminino_percentual(%),19_anos_viuvo_feminino_percentual(%),20_anos_viuvo_feminino_percentual(%),21_24_anos_viuvo_feminino_percentual(%),25_29_anos_viuvo_feminino_percentual(%),30_34_anos_viuvo_feminino_percentual(%),35_39_anos_viuvo_feminino_percentual(%),40_44_anos_viuvo_feminino_percentual(%),45_49_anos_viuvo_feminino_percentual(%),50_54_anos_viuvo_feminino_percentual(%),55_59_anos_viuvo_feminino_percentual(%),60_64_anos_viuvo_feminino_percentual(%),65_69_anos_viuvo_feminino_percentual(%),70_74_anos_viuvo_feminino_percentual(%),75_79_anos_viuvo_feminino_percentual(%),80_84_anos_viuvo_feminino_percentual(%),85_89_anos_viuvo_feminino_percentual(%),90_94_anos_viuvo_feminino_percentual(%),95_99_anos_viuvo_feminino_percentual(%),100_anos_viuvo_feminino_percentual(%),16_anos_separado_feminino,17_anos_separado_feminino,18_anos_separado_feminino,19_anos_separado_feminino,20_anos_separado_feminino,21_24_anos_separado_feminino,25_29_anos_separado_feminino,30_34_anos_separado_feminino,35_39_anos_separado_feminino,40_44_anos_separado_feminino,45_49_anos_separado_feminino,50_54_anos_separado_feminino,55_59_anos_separado_feminino,60_64_anos_separado_feminino,65_69_anos_separado_feminino,70_74_anos_separado_feminino,75_79_anos_separado_feminino,80_84_anos_separado_feminino,85_89_anos_separado_feminino,90_94_anos_separado_feminino,95_99_anos_separado_feminino,100_anos_separado_feminino,16_anos_separado_feminino_percentual(%),17_anos_separado_feminino_percentual(%),18_anos_separado_feminino_percentual(%),19_anos_separado_feminino_percentual(%),20_anos_separado_feminino_percentual(%),21_24_anos_separado_feminino_percentual(%),25_29_anos_separado_feminino_percentual(%),30_34_anos_separado_feminino_percentual(%),35_39_anos_separado_feminino_percentual(%),40_44_anos_separado_feminino_percentual(%),45_49_anos_separado_feminino_percentual(%),50_54_anos_separado_feminino_percentual(%),55_59_anos_separado_feminino_percentual(%),60_64_anos_separado_feminino_percentual(%),65_69_anos_separado_feminino_percentual(%),70_74_anos_separado_feminino_percentual(%),75_79_anos_separado_feminino_percentual(%),80_84_anos_separado_feminino_percentual(%),85_89_anos_separado_feminino_percentual(%),90_94_anos_separado_feminino_percentual(%),95_99_anos_separado_feminino_percentual(%),100_anos_separado_feminino_percentual(%)
0,AC,554404,423337,76.36,131067,23.64,1564,987,2551,0.46,286481,51.67,267923,48.33,50918,59175,112410,28341,82004,129907,36064,55585,9.18,10.67,20.28,5.11,14.79,23.43,6.51,10.03,26983,32262,57416,14592,41102,59025,15451,21092,52.99,54.52,51.08,51.49,50.12,45.44,42.84,37.95,23935,26913,54994,13749,40902,70882,20613,34493,47.01,45.48,48.92,48.51,49.88,54.56,57.16,62.05,10192,13208,15495,16143,15940,60068,66904,64590,64672,52616,43397,35910,28484,22984,16951,11421,7505,4123,2216,1076,388,121,1.84,2.38,2.79,2.91,2.88,10.83,12.07,11.65,11.67,9.49,7.83,6.48,5.14,4.15,3.06,2.06,1.35,0.74,0.4,0.19,0.07,0.02,4984,6433,7434,7864,7680,28624,31710,30731,31094,25619,21288,17609,13890,11405,8395,5654,3647,1954,1098,528,214,68,48.9,48.71,47.98,48.71,48.18,47.65,47.4,47.58,48.08,48.69,49.05,49.04,48.76,49.62,49.53,49.51,48.59,47.39,49.55,49.07,55.15,56.2,5208,6775,8061,8279,8260,31444,35194,33859,33578,26997,22109,18301,14594,11579,8556,5767,3858,2169,1118,548,174,53,51.1,51.29,52.02,51.29,51.82,52.35,52.6,52.42,51.92,51.31,50.95,50.96,51.24,50.38,50.47,50.49,51.41,52.61,50.45,50.93,44.85,43.8,67201,12.12,32975,5.95,34226,6.17,370288,148456,19141,13892,2627,66.79,26.78,3.45,2.51,0.47,185369,71378,7389,2575,1212,50.06,48.08,38.6,18.54,46.14,184919,77078,11752,11317,1415,49.94,51.92,61.4,81.46,53.86,4974,6420,7405,7810,7574,27425,27337,22541,20023,15094,11712,8914,6175,4537,2946,1853,1203,641,426,204,112,43,48.8,48.61,47.79,48.38,47.52,45.66,40.86,34.9,30.96,28.69,26.99,24.82,21.68,19.74,17.38,16.22,16.03,15.55,19.22,18.96,28.87,35.54,9,12,27,51,101,1157,4137,7621,10144,9470,8486,7499,6442,5444,4304,2925,1828,929,474,233,70,15,0.09,0.09,0.17,0.32,0.63,1.93,6.18,11.8,15.69,18.0,19.55,20.88,22.62,23.69,25.39,25.61,24.36,22.53,21.39,21.65,18.04,12.4,0,0,0,2,4,36,211,501,786,886,891,902,902,920,659,379,170,103,26,8,3,0,0.0,0.0,0.0,0.01,0.03,0.06,0.32,0.78,1.22,1.68,2.05,2.51,3.17,4.0,3.89,3.32,2.27,2.5,1.17,0.74,0.77,0.0,1,1,1,1,0,3,6,23,39,55,79,142,217,314,358,400,395,257,164,80,29,10,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.04,0.06,0.1,0.18,0.4,0.76,1.37,2.11,3.5,5.26,6.23,7.4,7.43,7.47,8.26,0,0,1,0,1,3,19,45,102,114,120,152,154,190,128,97,51,24,8,3,0,0,0.0,0.0,0.01,0.0,0.01,0.0,0.03,0.07,0.16,0.22,0.28,0.42,0.54,0.83,0.76,0.85,0.68,0.58,0.36,0.28,0.0,0.0,5161,6658,7860,7978,7817,28176,27398,22326,19973,15032,11536,8554,5967,4098,2670,1598,1055,517,306,149,65,25,50.64,50.41,50.73,49.42,49.04,46.91,40.95,34.57,30.88,28.57,26.58,23.82,20.95,17.83,15.75,13.99,14.06,12.54,13.81,13.85,16.75,20.66,46,115,195,286,424,3057,7112,10241,11881,10031,8360,7216,5841,4672,3354,2094,1195,563,213,144,31,7,0.45,0.87,1.26,1.77,2.66,5.09,10.63,15.86,18.37,19.06,19.26,20.09,20.51,20.33,19.79,18.33,15.92,13.66,9.61,13.38,7.99,5.79,1,0,5,11,15,188,595,1101,1391,1423,1481,1519,1456,1156,752,387,186,62,18,4,0,1,0.01,0.0,0.03,0.07,0.09,0.31,0.89,1.7,2.15,2.7,3.41,4.23,5.11,5.03,4.44,3.39,2.48,1.5,0.81,0.37,0.0,0.83,0,1,0,2,2,11,48,110,215,349,575,821,1152,1497,1648,1586,1379,1005,573,247,76,20,0.0,0.01,0.0,0.01,0.01,0.02,0.07,0.17,0.33,0.66,1.32,2.29,4.04,6.51,9.72,13.89,18.37,24.38,25.86,22.96,19.59,16.53,0,1,1,2,2,12,41,81,118,162,157,191,178,156,132,102,43,22,8,4,2,0,0.0,0.01,0.01,0.01,0.01,0.02,0.06,0.13,0.18,0.31,0.36,0.53,0.62,0.68,0.78,0.89,0.57,0.53,0.36,0.37,0.52,0.0
